zip,City,County Name
76558,MOUND,CORYELL
76673,MOUNT CALM,HILL
75681,MOUNT ENTERPRISE,RUSK
75455,MOUNT PLEASANT,TITUS
75456,MOUNT PLEASANT,TITUS
75457,MOUNT VERNON,FRANKLIN
78058,MOUNTAIN HOME,KERR
76252,MUENSTER,COOKE
78949,MULDOON,FAYETTE
79347,MULESHOE,BAILEY
76864,MULLIN,MILLS
77867,MUMFORD,ROBERTSON
76371,MUNDAY,KNOX
75778,MURCHISON,HENDERSON
76253,MYRA,COOKE
75961,NACOGDOCHES,NACOGDOCHES
75962,NACOGDOCHES,NACOGDOCHES
75963,NACOGDOCHES,NACOGDOCHES
75964,NACOGDOCHES,NACOGDOCHES
75965,NACOGDOCHES,NACOGDOCHES
77460,NADA,COLORADO
75568,NAPLES,MORRIS
75569,NASH,BOWIE
78059,NATALIA,MEDINA
76127,NAVAL AIR STATION JRB,TARRANT
77868,NAVASOTA,GRIMES
79063,NAZARETH,CASTRO
75779,NECHES,ANDERSON
77627,NEDERLAND,JEFFERSON
77461,NEEDVILLE,FORT BEND
76070,NEMO,SOMERVELL
75173,NEVADA,COLLIN
77870,NEW BADEN,ROBERTSON
75570,NEW BOSTON,BOWIE
78130,NEW BRAUNFELS,COMAL
78131,NEW BRAUNFELS,COMAL
78132,NEW BRAUNFELS,COMAL
78135,NEW BRAUNFELS,COMAL
77357,NEW CANEY,MONTGOMERY
79350,NEW DEAL,LUBBOCK
79383,NEW HOME,LYNN
75682,NEW LONDON,RUSK
75780,NEW SUMMERFIELD,CHEROKEE
78950,NEW ULM,AUSTIN
77358,NEW WAVERLY,WALKER
76071,NEWARK,WISE
76372,NEWCASTLE,YOUNG
75966,NEWTON,NEWTON
78140,NIXON,GONZALES
76255,NOCONA,MONTAGUE
76559,NOLANVILLE,BELL
77629,NOME,JEFFERSON
78141,NORDHEIM,DE WITT
77871,NORMANGEE,LEON
78142,NORMANNA,BEE
76180,NORTH RICHLAND HILLS,TARRANT
76182,NORTH RICHLAND HILLS,TARRANT
77872,NORTH ZULCH,MADISON
76865,NORTON,RUNNELS
79759,NOTREES,ECTOR
79538,NOVICE,COLEMAN
77976,NURSERY,VICTORIA
79539,O BRIEN,HASKELL
77359,OAKHURST,SAN JACINTO
78951,OAKLAND,COLORADO
78060,OAKVILLE,LIVE OAK
75855,OAKWOOD,LEON
78370,ODEM,SAN PATRICIO
79760,ODESSA,ECTOR
79761,ODESSA,ECTOR
79762,ODESSA,ECTOR
79763,ODESSA,ECTOR
79764,ODESSA,ECTOR
79765,ODESSA,ECTOR
79766,ODESSA,ECTOR
79768,ODESSA,ECTOR
79769,ODESSA,ECTOR
79351,ODONNELL,LYNN
76561,OGLESBY,CORYELL
78371,OILTON,WEBB
76373,OKLAUNION,WILBARGER
79540,OLD GLORY,STONEWALL
77463,OLD OCEAN,BRAZORIA
76466,OLDEN,EASTLAND
78575,OLMITO,CAMERON
76374,OLNEY,YOUNG
79064,OLTON,LAMB
75571,OMAHA,MORRIS
77360,ONALASKA,POLK
77630,ORANGE,ORANGE
77631,ORANGE,ORANGE
77632,ORANGE,ORANGE
78372,ORANGE GROVE,JIM WELLS
77639,ORANGEFIELD,ORANGE
77464,ORCHARD,FORT BEND
75683,ORE CITY,UPSHUR
79770,ORLA,REEVES
79541,OVALO,TAYLOR
75684,OVERTON,RUSK
76943,OZONA,CROCKETT
79248,PADUCAH,COTTLE
78659,PAIGE,BASTROP
76866,PAINT ROCK,CONCHO
77465,PALACIOS,MATAGORDA
75801,PALESTINE,ANDERSON
75802,PALESTINE,ANDERSON
75803,PALESTINE,ANDERSON
75152,PALMER,ELLIS
76484,PALO PINTO,PALO PINTO
79065,PAMPA,GRAY
79066,PAMPA,GRAY
78143,PANDORA,WILSON
79068,PANHANDLE,CARSON
78144,PANNA MARIA,KARNES
75685,PANOLA,PANOLA
76073,PARADISE,WISE
75460,PARIS,LAMAR
75461,PARIS,LAMAR
75462,PARIS,LAMAR
77501,PASADENA,HARRIS
77502,PASADENA,HARRIS
77503,PASADENA,HARRIS
77504,PASADENA,HARRIS
77505,PASADENA,HARRIS
77506,PASADENA,HARRIS
77507,PASADENA,HARRIS
77508,PASADENA,HARRIS
77466,PATTISON,WALLER
75468,PATTONVILLE,LAMAR
78145,PAWNEE,BEE
77581,PEARLAND,BRAZORIA
77584,PEARLAND,BRAZORIA
77588,PEARLAND,BRAZORIA
78061,PEARSALL,FRIO
76485,PEASTER,PARKER
75469,PECAN GAP,DELTA
79772,PECOS,REEVES
78062,PEGGY,ATASCOSA
76564,PENDLETON,BELL
76676,PENELOPE,HILL
78576,PENITAS,HIDALGO
75856,PENNINGTON,TRINITY
79776,PENWELL,ECTOR
79353,PEP,HOCKLEY
76486,PERRIN,JACK
79070,PERRYTON,OCHILTREE
79250,PETERSBURG,HALE
76377,PETROLIA,CLAY
78146,PETTUS,BEE
75470,PETTY,LAMAR
78660,PFLUGERVILLE,TRAVIS
78691,PFLUGERVILLE,TRAVIS
78577,PHARR,HIDALGO
75471,PICKTON,HOPKINS
77467,PIERCE,WHARTON
76258,PILOT POINT,DENTON
77362,PINEHURST,MONTGOMERY
75968,PINELAND,SABINE
78063,PIPE CREEK,BANDERA
75686,PITTSBURG,CAMP
77977,PLACEDO,VICTORIA
79355,PLAINS,YOAKUM
79072,PLAINVIEW,HALE
79073,PLAINVIEW,HALE
75023,PLANO,COLLIN
75024,PLANO,COLLIN
75025,PLANO,COLLIN
75026,PLANO,COLLIN
75074,PLANO,COLLIN
75075,PLANO,COLLIN
75086,PLANO,COLLIN
75093,PLANO,COLLIN
75094,PLANO,COLLIN
77363,PLANTERSVILLE,GRIMES
78064,PLEASANTON,ATASCOSA
77468,PLEDGER,MATAGORDA
78952,PLUM,FAYETTE
75472,POINT,RAINS
77978,POINT COMFORT,CALHOUN
77364,POINTBLANK,SAN JACINTO
75969,POLLOK,ANGELINA
76259,PONDER,DENTON
76869,PONTOTOC,MASON
76487,POOLVILLE,PARKER
78373,PORT ARANSAS,NUECES
77640,PORT ARTHUR,JEFFERSON
77641,PORT ARTHUR,JEFFERSON
77642,PORT ARTHUR,JEFFERSON
77643,PORT ARTHUR,JEFFERSON
77650,PORT BOLIVAR,GALVESTON
78578,PORT ISABEL,CAMERON
77979,PORT LAVACA,CALHOUN
78598,PORT MANSFIELD,WILLACY
77651,PORT NECHES,JEFFERSON
77982,PORT O CONNOR,CALHOUN
77365,PORTER,MONTGOMERY
78374,PORTLAND,SAN PATRICIO
79356,POST,GARZA
78065,POTEET,ATASCOSA
78147,POTH,WILSON
75076,POTTSBORO,GRAYSON
75473,POWDERLY,LAMAR
75153,POWELL,NAVARRO
75782,POYNOR,HENDERSON
76678,PRAIRIE HILL,LIMESTONE
78661,PRAIRIE LEA,CALDWELL
77446,PRAIRIE VIEW,WALLER
78375,PREMONT,JIM WELLS
79845,PRESIDIO,PRESIDIO
75687,PRICE,RUSK
76870,PRIDDY,MILLS
75407,PRINCETON,COLLIN
76468,PROCTOR,COMANCHE
78579,PROGRESO,HIDALGO
75078,PROSPER,COLLIN
76679,PURDON,NAVARRO
76566,PURMELA,CORYELL
76469,PUTNAM,CALLAHAN
79777,PYOTE,WARD
79251,QUAIL,COLLINGSWORTH
79252,QUANAH,HARDEMAN
75572,QUEEN CITY,CASS
78877,QUEMADO,MAVERICK
75474,QUINLAN,HUNT
79255,QUITAQUE,BRISCOE
75783,QUITMAN,WOOD
76077,RAINBOW,SOMERVELL
79357,RALLS,CROSBY
75475,RANDOLPH,FANNIN
76470,RANGER,EASTLAND
79778,RANKIN,UPTON
79366,RANSOM CANYON,LUBBOCK
75858,RATCLIFF,HOUSTON
75476,RAVENNA,FANNIN
78580,RAYMONDVILLE,WILLACY
77582,RAYWOOD,LIBERTY
76680,REAGAN,FALLS
78376,REALITOS,DUVAL
75154,RED OAK,ELLIS
78662,RED ROCK,BASTROP
75573,REDWATER,BOWIE
78377,REFUGIO,REFUGIO
75784,REKLAW,CHEROKEE
76078,RHOME,WISE
75155,RICE,NAVARRO
77873,RICHARDS,GRIMES
75080,RICHARDSON,DALLAS
75081,RICHARDSON,DALLAS
75082,RICHARDSON,DALLAS
75083,RICHARDSON,DALLAS
75085,RICHARDSON,DALLAS
76681,RICHLAND,NAVARRO
76871,RICHLAND SPRINGS,SAN SABA
77406,RICHMOND,FORT BEND
77407,RICHMOND,FORT BEND
77469,RICHMOND,FORT BEND
76682,RIESEL,MCLENNAN
76261,RINGGOLD,MONTAGUE
78879,RIO FRIO,REAL
78582,RIO GRANDE CITY,STARR
78583,RIO HONDO,CAMERON
78066,RIO MEDINA,MEDINA
76093,RIO VISTA,JOHNSON
76471,RISING STAR,EASTLAND
77367,RIVERSIDE,WALKER
78379,RIVIERA,KLEBERG
76262,ROANOKE,DENTON
77875,ROANS PRAIRIE,GRIMES
79256,ROARING SPRINGS,MOTLEY
76945,ROBERT LEE,COKE
78380,ROBSTOWN,NUECES
79543,ROBY,FISHER
76872,ROCHELLE,MCCULLOCH
79544,ROCHESTER,HASKELL
77470,ROCK ISLAND,COLORADO
76567,ROCKDALE,MILAM
78381,ROCKPORT,ARANSAS
78382,ROCKPORT,ARANSAS
78880,ROCKSPRINGS,EDWARDS
75032,ROCKWALL,ROCKWALL
75087,ROCKWALL,ROCKWALL
76873,ROCKWOOD,COLEMAN
76569,ROGERS,BELL
78584,ROMA,STARR
77368,ROMAYOR,LIBERTY
79358,ROPESVILLE,HOCKLEY
78953,ROSANKY,BASTROP
79545,ROSCOE,NOLAN
76570,ROSEBUD,FALLS
77471,ROSENBERG,FORT BEND
77583,ROSHARON,BRAZORIA
76684,ROSS,MCLENNAN
75157,ROSSER,KAUFMAN
76263,ROSSTON,COOKE
79546,ROTAN,FISHER
78663,ROUND MOUNTAIN,BLANCO
78664,ROUND ROCK,WILLIAMSON
78665,ROUND ROCK,WILLIAMSON
78680,ROUND ROCK,WILLIAMSON
78681,ROUND ROCK,WILLIAMSON
78682,ROUND ROCK,WILLIAMSON
78683,ROUND ROCK,WILLIAMSON
78954,ROUND TOP,FAYETTE
76875,ROWENA,RUNNELS
75030,ROWLETT,DALLAS
75088,ROWLETT,DALLAS
75089,ROWLETT,DALLAS
75477,ROXTON,LAMAR
75189,ROYSE CITY,ROCKWALL
79547,RULE,HASKELL
79548,RULE,HASKELL
78151,RUNGE,KARNES
75785,RUSK,CHEROKEE
77369,RYE,LIBERTY
78881,SABINAL,UVALDE
77655,SABINE PASS,JEFFERSON
75048,SACHSE,DALLAS
76264,SADLER,GRAYSON
78152,SAINT HEDWIG,BEXAR
76265,SAINT JO,MONTAGUE
76571,SALADO,BELL
79847,SALT FLAT,HUDSPETH
75478,SALTILLO,HOPKINS
76901,SAN ANGELO,TOM GREEN
76902,SAN ANGELO,TOM GREEN
76903,SAN ANGELO,TOM GREEN
76904,SAN ANGELO,TOM GREEN
76905,SAN ANGELO,TOM GREEN
76906,SAN ANGELO,TOM GREEN
76909,SAN ANGELO,TOM GREEN
78201,SAN ANTONIO,BEXAR
78202,SAN ANTONIO,BEXAR
78203,SAN ANTONIO,BEXAR
78204,SAN ANTONIO,BEXAR
78205,SAN ANTONIO,BEXAR
78206,SAN ANTONIO,BEXAR
78207,SAN ANTONIO,BEXAR
78208,SAN ANTONIO,BEXAR
78209,SAN ANTONIO,BEXAR
78210,SAN ANTONIO,BEXAR
78211,SAN ANTONIO,BEXAR
78212,SAN ANTONIO,BEXAR
78213,SAN ANTONIO,BEXAR
78214,SAN ANTONIO,BEXAR
78215,SAN ANTONIO,BEXAR
78216,SAN ANTONIO,BEXAR
78217,SAN ANTONIO,BEXAR
78218,SAN ANTONIO,BEXAR
78219,SAN ANTONIO,BEXAR
78220,SAN ANTONIO,BEXAR
78221,SAN ANTONIO,BEXAR
78222,SAN ANTONIO,BEXAR
78223,SAN ANTONIO,BEXAR
78224,SAN ANTONIO,BEXAR
78225,SAN ANTONIO,BEXAR
78226,SAN ANTONIO,BEXAR
78227,SAN ANTONIO,BEXAR
78228,SAN ANTONIO,BEXAR
78229,SAN ANTONIO,BEXAR
78230,SAN ANTONIO,BEXAR
78231,SAN ANTONIO,BEXAR
78232,SAN ANTONIO,BEXAR
78233,SAN ANTONIO,BEXAR
78235,SAN ANTONIO,BEXAR
78237,SAN ANTONIO,BEXAR
78238,SAN ANTONIO,BEXAR
78239,SAN ANTONIO,BEXAR
78240,SAN ANTONIO,BEXAR
78241,SAN ANTONIO,BEXAR
78242,SAN ANTONIO,BEXAR
78243,SAN ANTONIO,BEXAR
78244,SAN ANTONIO,BEXAR
78245,SAN ANTONIO,BEXAR
78246,SAN ANTONIO,BEXAR
78247,SAN ANTONIO,BEXAR
78248,SAN ANTONIO,BEXAR
78249,SAN ANTONIO,BEXAR
78250,SAN ANTONIO,BEXAR
78251,SAN ANTONIO,BEXAR
78252,SAN ANTONIO,BEXAR
78253,SAN ANTONIO,BEXAR
78254,SAN ANTONIO,BEXAR
78255,SAN ANTONIO,BEXAR
78256,SAN ANTONIO,BEXAR
78257,SAN ANTONIO,BEXAR
78258,SAN ANTONIO,BEXAR
78259,SAN ANTONIO,BEXAR
78260,SAN ANTONIO,BEXAR
78261,SAN ANTONIO,BEXAR
78263,SAN ANTONIO,BEXAR
78264,SAN ANTONIO,BEXAR
78265,SAN ANTONIO,BEXAR
78268,SAN ANTONIO,BEXAR
78269,SAN ANTONIO,BEXAR
78270,SAN ANTONIO,BEXAR
78278,SAN ANTONIO,BEXAR
78279,SAN ANTONIO,BEXAR
78280,SAN ANTONIO,BEXAR
78283,SAN ANTONIO,BEXAR
78284,SAN ANTONIO,BEXAR
78288,SAN ANTONIO,BEXAR
78289,SAN ANTONIO,BEXAR
78291,SAN ANTONIO,BEXAR
78294,SAN ANTONIO,BEXAR
78295,SAN ANTONIO,BEXAR
78296,SAN ANTONIO,BEXAR
78297,SAN ANTONIO,BEXAR
78299,SAN ANTONIO,BEXAR
78266,SAN ANTONIO,COMAL
75972,SAN AUGUSTINE,SAN AUGUSTINE
78586,SAN BENITO,CAMERON
78384,SAN DIEGO,DUVAL
79849,SAN ELIZARIO,EL PASO
77473,SAN FELIPE,AUSTIN
78588,SAN ISIDRO,STARR
78589,SAN JUAN,HIDALGO
78666,SAN MARCOS,HAYS
78667,SAN MARCOS,HAYS
78590,SAN PERLITA,WILLACY
76877,SAN SABA,SAN SABA
78067,SAN YGNACIO,ZAPATA
79848,SANDERSON,TERRELL
78383,SANDIA,JIM WELLS
79078,SANFORD,HUTCHINSON
76266,SANGER,DENTON
76878,SANTA ANNA,COLEMAN
78591,SANTA ELENA,STARR
77510,SANTA FE,GALVESTON
77517,SANTA FE,GALVESTON
78592,SANTA MARIA,CAMERON
78593,SANTA ROSA,CAMERON
76472,SANTO,PALO PINTO
79780,SARAGOSA,REEVES
77585,SARATOGA,HARDIN
78385,SARITA,KENEDY
76685,SATIN,FALLS
75479,SAVOY,FANNIN
78154,SCHERTZ,GUADALUPE
78956,SCHULENBURG,FAYETTE
76573,SCHWERTNER,WILLIAMSON
76379,SCOTLAND,ARCHER
75688,SCOTTSVILLE,HARRISON
75480,SCROGGINS,FRANKLIN
75158,SCURRY,KAUFMAN
77586,SEABROOK,HARRIS
77983,SEADRIFT,CALHOUN
75159,SEAGOVILLE,DALLAS
79359,SEAGRAVES,GAINES
77474,SEALY,AUSTIN
78594,SEBASTIAN,WILLACY
78155,SEGUIN,GUADALUPE
78156,SEGUIN,GUADALUPE
75689,SELMAN CITY,RUSK
79360,SEMINOLE,GAINES
76380,SEYMOUR,BAYLOR
79363,SHALLOWATER,LUBBOCK
79079,SHAMROCK,WHEELER
79781,SHEFFIELD,PECOS
75973,SHELBYVILLE,SHELBY
77371,SHEPHERD,SAN JACINTO
76311,SHEPPARD AFB,WICHITA
77475,SHERIDAN,COLORADO
75090,SHERMAN,GRAYSON
75091,SHERMAN,GRAYSON
75092,SHERMAN,GRAYSON
77984,SHINER,LAVACA
77876,SHIRO,GRIMES
76474,SIDNEY,COMANCHE
79851,SIERRA BLANCA,HUDSPETH
77656,SILSBEE,HARDIN
76949,SILVER,COKE
79257,SILVERTON,BRISCOE
75574,SIMMS,BOWIE
77476,SIMONTON,FORT BEND
78387,SINTON,SAN PATRICIO
79080,SKELLYTOWN,CARSON
78389,SKIDMORE,BEE
79364,SLATON,LUBBOCK
76267,SLIDELL,WISE
78159,SMILEY,GONZALES
78957,SMITHVILLE,BASTROP
79367,SMYER,HOCKLEY
77878,SNOOK,BURLESON
79549,SNYDER,SCURRY
79550,SNYDER,SCURRY
78069,SOMERSET,BEXAR
77879,SOMERVILLE,BURLESON
76950,SONORA,SUTTON
77659,SOUR LAKE,HARDIN
76481,SOUTH BEND,YOUNG
77587,SOUTH HOUSTON,HARRIS
78597,SOUTH PADRE ISLAND,CAMERON
76092,SOUTHLAKE,TARRANT
76268,SOUTHMAYD,GRAYSON
79369,SPADE,LAMB
79081,SPEARMAN,HANSFORD
78669,SPICEWOOD,TRAVIS
77372,SPLENDORA,MONTGOMERY
77373,SPRING,HARRIS
77379,SPRING,HARRIS
77383,SPRING,HARRIS
77388,SPRING,HARRIS
77389,SPRING,HARRIS
77391,SPRING,HARRIS
77380,SPRING,MONTGOMERY
77381,SPRING,MONTGOMERY
77382,SPRING,MONTGOMERY
77386,SPRING,MONTGOMERY
77387,SPRING,MONTGOMERY
77393,SPRING,MONTGOMERY
78070,SPRING BRANCH,COMAL
79082,SPRINGLAKE,LAMB
76082,SPRINGTOWN,PARKER
79370,SPUR,DICKENS
77660,SPURGER,TYLER
77477,STAFFORD,FORT BEND
77497,STAFFORD,FORT BEND
79553,STAMFORD,JONES
79782,STANTON,MARTIN
78670,STAPLES,GUADALUPE
76880,STAR,MILLS
76401,STEPHENVILLE,ERATH
76402,STEPHENVILLE,ERATH
76951,STERLING CITY,STERLING
79083,STINNETT,HUTCHINSON
78160,STOCKDALE,WILSON
78671,STONEWALL,GILLESPIE
77661,STOWELL,CHAMBERS
79084,STRATFORD,SHERMAN
76475,STRAWN,PALO PINTO
75859,STREETMAN,FREESTONE
77986,SUBLIME,LAVACA
79371,SUDAN,LAMB
77478,SUGAR LAND,FORT BEND
77479,SUGAR LAND,FORT BEND
77487,SUGAR LAND,FORT BEND
77496,SUGAR LAND,FORT BEND
77498,SUGAR LAND,FORT BEND
78595,SULLIVAN CITY,HIDALGO
75481,SULPHUR BLUFF,HOPKINS
75482,SULPHUR SPRINGS,HOPKINS
75483,SULPHUR SPRINGS,HOPKINS
79085,SUMMERFIELD,CASTRO
75486,SUMNER,LAMAR
79372,SUNDOWN,HOCKLEY
75182,SUNNYVALE,DALLAS
79086,SUNRAY,MOORE
76270,SUNSET,MONTAGUE
78161,SUTHERLAND SPRINGS,WILSON
77480,SWEENY,BRAZORIA
77987,SWEET HOME,LAVACA
79556,SWEETWATER,NOLAN
79560,SYLVESTER,FISHER
78390,TAFT,SAN PATRICIO
79373,TAHOKA,LYNN
75487,TALCO,FRANKLIN
76882,TALPA,COLEMAN
78883,TARPLEY,BANDERA
79783,TARZAN,MARTIN
75691,TATUM,RUSK
76574,TAYLOR,WILLIAMSON
75860,TEAGUE,FREESTONE
76686,TEHUACANA,LIMESTONE
75488,TELEPHONE,FANNIN
77988,TELFERNER,VICTORIA
76501,TEMPLE,BELL
76502,TEMPLE,BELL
76503,TEMPLE,BELL
76504,TEMPLE,BELL
76505,TEMPLE,BELL
76508,TEMPLE,BELL
75974,TENAHA,SHELBY
75861,TENNESSEE COLONY,ANDERSON
76953,TENNYSON,COKE
79852,TERLINGUA,BREWSTER
75160,TERRELL,KAUFMAN
75161,TERRELL,KAUFMAN
75501,TEXARKANA,BOWIE
75503,TEXARKANA,BOWIE
75504,TEXARKANA,BOWIE
75505,TEXARKANA,BOWIE
75507,TEXARKANA,BOWIE
77590,TEXAS CITY,GALVESTON
77591,TEXAS CITY,GALVESTON
77592,TEXAS CITY,GALVESTON
73960,TEXHOMA,SHERMAN
79087,TEXLINE,DALLAM
75056,THE COLONY,DENTON
77374,THICKET,HARDIN
77989,THOMASTON,DE WITT
77481,THOMPSONS,FORT BEND
76577,THORNDALE,MILAM
76687,THORNTON,LIMESTONE
76578,THRALL,WILLIAMSON
78071,THREE RIVERS,LIVE OAK
76483,THROCKMORTON,THROCKMORTON
78072,TILDEN,MCMULLEN
75975,TIMPSON,SHELBY
76271,TIOGA,GRAYSON
77990,TIVOLI,REFUGIO
76476,TOLAR,HOOD
75489,TOM BEAN,GRAYSON
77375,TOMBALL,HARRIS
77377,TOMBALL,HARRIS
79853,TORNILLO,EL PASO
78672,TOW,LLANO
79785,TOYAH,REEVES
79786,TOYAHVALE,REEVES
79561,TRENT,TAYLOR
75490,TRENTON,FANNIN
75163,TRINIDAD,HENDERSON
75862,TRINITY,TRINITY
75789,TROUP,SMITH
76579,TROY,BELL
78162,TULETA,BEE
79088,TULIA,SWISHER
79261,TURKEY,HALL
79562,TUSCOLA,TAYLOR
79563,TYE,TAYLOR
75701,TYLER,SMITH
75702,TYLER,SMITH
75703,TYLER,SMITH
75704,TYLER,SMITH
75705,TYLER,SMITH
75706,TYLER,SMITH
75707,TYLER,SMITH
75708,TYLER,SMITH
75709,TYLER,SMITH
75710,TYLER,SMITH
75711,TYLER,SMITH
75712,TYLER,SMITH
75713,TYLER,SMITH
75799,TYLER,SMITH
78391,TYNAN,BEE
79091,UMBARGER,RANDALL
78148,UNIVERSAL CITY,BEXAR
78884,UTOPIA,UVALDE
78801,UVALDE,UVALDE
78802,UVALDE,UVALDE
79854,VALENTINE,PRESIDIO
76884,VALERA,COLEMAN
76689,VALLEY MILLS,BOSQUE
76272,VALLEY VIEW,COOKE
75790,VAN,VAN ZANDT
75495,VAN ALSTYNE,GRAYSON
79855,VAN HORN,CULBERSON
77482,VAN VLECK,MATAGORDA
76955,VANCOURT,TOM GREEN
77991,VANDERBILT,JACKSON
78885,VANDERPOOL,BANDERA
79092,VEGA,OLDHAM
76084,VENUS,JOHNSON
76886,VERIBEST,TOM GREEN
76384,VERNON,WILBARGER
76385,VERNON,WILBARGER
77901,VICTORIA,VICTORIA
77902,VICTORIA,VICTORIA
77903,VICTORIA,VICTORIA
77904,VICTORIA,VICTORIA
77905,VICTORIA,VICTORIA
77662,VIDOR,ORANGE
77670,VIDOR,ORANGE
77663,VILLAGE MILLS,HARDIN
76887,VOCA,MCCULLOCH
78073,VON ORMY,BEXAR
76888,VOSS,COLEMAN
77376,VOTAW,HARDIN
76701,WACO,MCLENNAN
76702,WACO,MCLENNAN
76703,WACO,MCLENNAN
76704,WACO,MCLENNAN
76705,WACO,MCLENNAN
76706,WACO,MCLENNAN
76707,WACO,MCLENNAN
76708,WACO,MCLENNAN
76710,WACO,MCLENNAN
76711,WACO,MCLENNAN
76714,WACO,MCLENNAN
76715,WACO,MCLENNAN
76716,WACO,MCLENNAN
76798,WACO,MCLENNAN
76799,WACO,MCLENNAN
77483,WADSWORTH,MATAGORDA
78959,WAELDER,GONZALES
79093,WAKA,OCHILTREE
78673,WALBURG,WILLIAMSON
76957,WALL,TOM GREEN
77484,WALLER,HARRIS
77485,WALLIS,AUSTIN
77597,WALLISVILLE,CHAMBERS
76690,WALNUT SPRINGS,BOSQUE
78960,WARDA,FAYETTE
78074,WARING,KENDALL
77664,WARREN,TYLER
77880,WASHINGTON,WASHINGTON
75692,WASKOM,HARRISON
76958,WATER VALLEY,TOM GREEN
75165,WAXAHACHIE,ELLIS
75167,WAXAHACHIE,ELLIS
75168,WAXAHACHIE,ELLIS
79094,WAYSIDE,ARMSTRONG
76085,WEATHERFORD,PARKER
76086,WEATHERFORD,PARKER
76087,WEATHERFORD,PARKER
76088,WEATHERFORD,PARKER
77598,WEBSTER,HARRIS
77993,WEESATCHE,GOLIAD
78962,WEIMAR,COLORADO
76388,WEINERT,HASKELL
78674,WEIR,WILLIAMSON
79377,WELCH,DAWSON
77881,WELLBORN,BRAZOS
79095,WELLINGTON,COLLINGSWORTH
79378,WELLMAN,TERRY
75976,WELLS,CHEROKEE
78596,WESLACO,HIDALGO
78599,WESLACO,HIDALGO
76691,WEST,MCLENNAN
77486,WEST COLUMBIA,BRAZORIA
78963,WEST POINT,FAYETTE
79565,WESTBROOK,MITCHELL
77994,WESTHOFF,DE WITT
75485,WESTMINSTER,COLLIN
75097,WESTON,COLLIN
77488,WHARTON,WHARTON
79096,WHEELER,WHEELER
77882,WHEELOCK,ROBERTSON
79097,WHITE DEER,CARSON
75693,WHITE OAK,GREGG
79379,WHITEFACE,COCHRAN
75791,WHITEHOUSE,SMITH
76273,WHITESBORO,GRAYSON
75491,WHITEWRIGHT,GRAYSON
76692,WHITNEY,HILL
78075,WHITSETT,LIVE OAK
76301,WICHITA FALLS,WICHITA
76302,WICHITA FALLS,WICHITA
76305,WICHITA FALLS,WICHITA
76306,WICHITA FALLS,WICHITA
76307,WICHITA FALLS,WICHITA
76308,WICHITA FALLS,WICHITA
76309,WICHITA FALLS,WICHITA
76310,WICHITA FALLS,WICHITA
79788,WICKETT,WARD
79098,WILDORADO,OLDHAM
77318,WILLIS,MONTGOMERY
77378,WILLIS,MONTGOMERY
78675,WILLOW CITY,GILLESPIE
75169,WILLS POINT,VAN ZANDT
75172,WILMER,DALLAS
79381,WILSON,LYNN
78676,WIMBERLEY,HAYS
75492,WINDOM,FANNIN
76389,WINDTHORST,ARCHER
75493,WINFIELD,TITUS
79566,WINGATE,RUNNELS
79789,WINK,WINKLER
77665,WINNIE,CHAMBERS
75494,WINNSBORO,WOOD
75792,WINONA,SMITH
79567,WINTERS,RUNNELS
75978,WODEN,NACOGDOCHES
75496,WOLFE CITY,HUNT
79382,WOLFFORTH,LUBBOCK
75865,WOODLAKE,TRINITY
75694,WOODLAWN,HARRISON
78393,WOODSBORO,REFUGIO
76491,WOODSON,THROCKMORTON
75979,WOODVILLE,TYLER
76712,WOODWAY,MCLENNAN
76693,WORTHAM,FREESTONE
75098,WYLIE,COLLIN
78886,YANCEY,MEDINA
75497,YANTIS,WOOD
77995,YOAKUM,LAVACA
78164,YORKTOWN,DE WITT
78076,ZAPATA,ZAPATA
75980,ZAVALLA,ANGELINA
76890,ZEPHYR,BROWN
,,
,,
"For more information, kindly visit : www.downloadexcelfiles.com",,